Name,총자산대비현금,매출채권회전율,매출총이익률,대손률,총자산대비매출채권,총자산대비금융자산,총자산대비단기금융자산,금융자산수익률,단기금융자산수익률,총자산대비유가증권,유가증권수익률,유형자산감가상각률,총자산대비유형자산,무형자산상각률,총자산대비무형자산,개발비계상비율,재고자산회전율,매출원가율,총자산대비재고,유효이자율,단기유효이자율,총자산대비차입금,역마진여부,단기역마진여부,감사의견
제일은행,0.002674161,0,0.70367311,0,0,0,0,0,0,0,0,0.289502969,0.005514523,0.236092087,0.000959772,1,0,0.29632689,0,0,0,0.076113882,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,의견거절(불확실성)
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,보고서미제출
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,보고서미제출
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,보고서미제출
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
KB손해보험,0.015710068,0,0.853855456,0,0,0,0,0,0,0,0,0,0.017399214,0,0.00154092,1,0,0.146144544,0,0,0,0.013297301,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,보고서미제출
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
현대증권,0.012192753,0,1,0,0,0,0,0,0,0,0,0.298352318,0.003802144,0.120891054,0.003342407,0.993108222,0,0,0,0,0,0.448813689,0,0,적정의견
외환은행,0.004704573,0,0.699992284,0,0,0,0,0,0,0,0,0.257099293,0.004659393,0.249178985,0.000828862,1,0,0.300007716,0,0,0,0.105125319,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
대구은행,0.006607291,0,0.756613788,0,0,0,0,0,0,0,0,0.123701711,0.009360269,0.23186331,0.002644535,0,0,0.243386212,0,0,0,0.11068965,0,0,적정의견
부산은행,0.009158432,0,0.754782049,0,0,0,0,0,0,0,0,0.135372213,0.009658094,0.23351249,0.001892745,1,0,0.24521795,0,0,0,0.090261373,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,보고서미제출
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,보고서미제출
전북은행,0.009348769,0,0.773051219,0,0,0,0,0,0,0,0,0.174212606,0.009840982,0.15614756,0.004069764,1,0,0.226948781,0,0,0,0.081784869,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,의견거절(불확실성)
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,보고서미제출
애큐온저축은행,7.68685E-05,0,0.750061111,0,0,0,0,0,0,0,0,0.250899942,0.001189623,0.23150343,0.001551146,0,0,0.249938889,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
산은캐피탈,0.000289257,0,1,0,0,0,0,0,0,0,0,0.358181951,0.001385416,0.375913165,0.000453592,1,0,0,0,0,0,0.755209134,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,한정의견(불확실성)
굿모닝신한증권,0.022469175,0,1,0,0,0,0,0,0,0,0,0.243874416,0.004121849,0.113605275,0.00192439,0,0,0,0,0,0,0.454050082,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,의견거절(불확실성)
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,보고서미제출
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,보고서미제출
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,의견거절(불확실성)
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,보고서미제출
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,보고서미제출
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,의견거절(불확실성)
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,보고서미제출
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,보고서미제출
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,보고서미제출
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,보고서미제출
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,보고서미제출
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,보고서미제출
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,보고서미제출
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,보고서미제출
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,의견거절(감사범위제한)
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,보고서미제출
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,보고서미제출
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,보고서미제출
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,의견거절(불확실성)
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,보고서미제출
한미은행,0.001495306,0,0.820236869,0,0,0,0,0,0,0,0,0.335019413,0.003841104,0.385503488,0.000348066,1,0,0.179763131,0,0,0,0.0572124,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,보고서미제출
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,의견거절(감사범위제한)
한국파트너스,0.045482109,0,0.841317302,0,0,0,0,0,0,0,0,0,6.95525E-05,0,0.004414605,0,0,0.158682698,0,0,0,0.257455034,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,보고서미제출
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,보고서미제출
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,보고서미제출
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
KB캐피탈,0.020724518,0,1,0,0,0,0,0,0,0,0,0.375601357,0.002481536,0.163281359,0.003252586,1,0,0,0,0,0,0.80219392,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,한정의견(감사범위제한)
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
신한캐피탈,1.83122E-07,0,1,0,0,0,0,0,0,0,0,0.400837258,0.000699891,0,0.000684417,0,0,0,0,0,0,0.821683755,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,의견거절(불확실성)
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,의견거절(불확실성)
외환리스,0.028856017,0,1,0,0,0,0,0,0,0,0,0.393633282,0.001167858,0.343669509,0.000634398,1,0,0,0,0,0,0.797241125,0,0,적정의견
그린기술투자,0.168926071,0,1,0,0,0,0,0,0,0,0,0,4.06621E-06,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,부적정의견(GAAP위반)
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,의견거절(감사범위제한)
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,보고서미제출
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,부적정의견(GAAP위반)
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
신민저축은행,0.000109221,0,0.719074219,0,0,0,0,0,0,0,0,0.6100095,0.000451242,0.410964671,0.001005287,1,0,0.280925781,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
LG카드,0.008237137,0,1,0,0,0,0,0,0,0,0,0.255117108,0.016814025,0.085024307,0.004945775,1,0,0,0,0,0,0.714924127,0,0,적정의견
우리금융캐피탈,0.018348003,0,1,0,0,0,0,0,0,0,0,0.370750426,0.001383335,0.246126943,0.000622914,1,0,0,0,0,0,0.840235173,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
국민은행,0.005464547,0,0.724022356,0,0,0,0,0,0,0,0,0.2873888,0.008135295,0,0.0021269,0,0,0.275977644,0,0,0,0.128714667,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
유니온저축은,0.000256497,0,0.66795276,0,0,0,0,0,0,0,0,0.155856119,0.001683294,0.650605337,0.000653115,0,0,0.33204724,0,0,0,0,0,0,0
강남캐피탈,0.000426326,0,1,0,0,0,0,0,0,0,0,0.221369381,0.016696708,0,0,0,0,0,0,0,0,0.577831649,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경남은행,0.006771761,0,0.726037256,0,0,0,0,0,0,0,0,0.252973535,0.005950739,0,0.001095084,1,0,0.273962744,0,0,0,0.085921625,0,0,적정의견
광주은행,0.009028833,0,0.802452641,0,0,0,0,0,0,0,0,0.377659471,0.006088725,0,0.000728818,0,0,0.197547359,0,0,0,0.074236992,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
신한벤처투자,0.06572941,0,0.982012588,0,0,0,0,0,0,0,0,0.38165621,0.018145073,0,0.006280683,0,0,0.017987412,0,0.001241438,0,0.161756027,-0.001241438,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,부적정의견(GAAP위반)
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,부적정의견(GAAP위반)
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
이베스트이안스팩1호,0.008515784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034357947,0,0.129981456,-0.034357947,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
상상인이안제2호스팩,0.027245692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018703493,0,0.107926346,-0.018703493,0,적정의견
케이비제19호스팩,0.0014616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022169023,0,0.103001203,-0.022169023,0,적정의견
하나금융14호스팩,0.136394842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016394022,0,0.12300053,-0.016394022,0,적정의견
SK5호스팩,0.180168793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027180285,0,0.16253366,-0.027180285,0,적정의견
하이제5호스팩,0.150638145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03837077,0,0.09029536,-0.03837077,0,적정의견
SK6호스팩,0.13525412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037109707,0,0.129033144,-0.037109707,0,적정의견
케이프이에스제4호,0.135656525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03623353,0,0.074044459,-0.03623353,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
아주아이비투자(주),0.07197524,0,1,0,0,0,0,0,0,0,0,0.251216726,0.013536906,0.012948422,0.002521084,0,0,0,0,0,0,0.22786963,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
엠캐피탈주식회사,0.086916397,0,1,0,0,0,0,0,0,0,0,3.886969534,0.000232292,0.146867774,0.000716008,0,0,0,0,0,0,0.783011625,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
키움인베스트먼트주식회사,0.216115624,0,0.95128139,0,0,0,0,0,0,0,0,1.0622175,0.000648353,0.285714286,0.000925754,0,0,0.04871861,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
(주)화인파트너스,0.090509453,0,0.770391956,0,0,0,0,0,0,0,0,0.629579129,0.002467547,0,0.01399741,0,0,0.229608044,0,0.037423882,0,0.11088071,-0.037423882,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
미래에셋생명보험(주),0.006053562,0,0.971280467,0,0,0,0,0,0,0,0,0.196686489,0.00271586,0,0.001809614,1,0,0.028719533,0,0,0,0.011873068,0,0,0
교보생명보험주식회사,0.025975505,0,0.646387792,0,0,0,0,0,0,0,0,0.11336934,0.010805954,0,0.001965492,1,0,0.353612208,0,0,0,0.02727475,0,0,적정의견
주식회사디비저축은행,0.000309883,0,0.639220754,0,0,0,0,0,0,0,0,0.12295028,0.069217175,0.339360575,0.001061481,0,0,0.360779246,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,한정의견(감사범위제한)
부림저축은행,0.001379705,0,0.691522623,0,0,0,0,0,0,0,0,0.084229249,0.013860084,0.446207371,0.000623479,0,0,0.308477377,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
주식회사키움예스저축은행,6.42875E-05,0,0.684000529,0,0,0,0,0,0,0,0,0.148616469,0.027412366,0.336012451,0.001325636,1,0,0.315999471,0,0,0,0,0,0,적정의견
삼성생명보험(주),0.01698696,0,0.632501312,0,0,0,0,0,0,0,0,0.227909335,0.002467042,0,0.001746396,1,0,0.367498688,0,0,0,0.06098011,0,0,0
삼성카드(주),0.054145055,0,1,0,0,0,0,0,0,0,0,0.166500047,0.001929867,0.264267007,0.003797565,1,0,0,0,0,0,0.613860697,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
더케이저축은행,8.05551E-05,0,0.648692091,0,0,0,0,0,0,0,0,0.109886977,0.011891785,0.362598827,0.000805957,0,0,0.351307909,0,0,0,0,0,0,적정의견
주식회사평택상호저축은행,0.001242878,0,0.712444618,0,0,0,0,0,0,0,0,0.062278816,0.046064975,0.848362785,0.000665514,1,0,0.287555382,0,0,0,0,0,0,적정의견
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,적정의견
주식회사마금,0.00154718,0,0,0,0,0,0.000109451,0,0.065525384,0,0,0.333333333,0.000271367,0,0,0,0,0,0,0.090231164,0,1.40593397,-0.090231164,0.065525384,적정의견
새한창업투자(주),0.000938349,0,0.926969796,0,0,0,0,0,0,0,0,0.302850222,0.00020502,0,0,0,0,0.073030204,0,0,0,0.288735308,0,0,적정의견
(주)스타저축은행,0.147777305,0,0.795233107,0,0,0,0,0,0,0,0,0.079158501,0.037084437,0.754614937,0.000945603,0,0,0.204766893,0,0,0,0,0,0,적정의견
오케이캐피탈(주),0.032002705,0,1,0,0,0,0,0,0,0,0,0.453310453,0.00199379,0.449275362,0.000590182,0,0,0,0,0,0,0.800421738,0,0,적정의견
