Name,총자산대비현금,산업평균대비현금,매출채권회전율,매출총이익률,대손률,총자산대비매출채권,산업평균대비매출채권,총자산대비유가증권,유가증권수익률,산업평균대비유가증권,유형자산감가상각률,산업평균대비유형자산감가상각률,총자산대비유형자산,산업평균대비유형자산,무형자산상각률,산업평균대비무형자산상각률,총자산대비무형자산,개발비계상비율,산업평균대비무형자산,재고자산회전율,매출원가율,총자산대비재고,산업평균대비재고,유효이자율,총자산대비차입금,산업평균대비차입금,역마진여부,감사의견
(주)에이씨케이,0.068053646,,4.49419208,0.192227768,0.025519374,0.195790835,,0.038773756,0.059929169,,0.001129916,,0.47118344,,0,,0,0,,3.825170783,0.941936707,0.18581556,,0.034418055,0.347892617,,0.025511114,한정의견(감사범위제한)
(주)신화엠티,0.086607539,,10.68455224,0.162779953,0.001417581,0.085481539,,0.04540074,0.026420859,,0.003843042,,0.66539979,,0,,0,0,,28.26520213,0.948293613,0.027053047,,0.051144,0.132361552,,-0.024723141,한정의견(감사범위제한)
(주)에이스바이옴,0.252839811,,12.42552359,0.783137796,0.007678101,0.1918907,,0,1,,0.020178451,,0.234887607,,0.283415601,,0.001222838,0,,2.650947982,0.216862214,0.195052403,,0.090436753,0.003187891,,0.909563247,적정의견
(주)시스템산업,0.000199262,,9.258432308,0.09349091,0,0.041989313,,0,1,,0.001890696,,0.898638931,,0,,0,0,,8.227725361,0.92455506,0.042832024,,0.065916093,0.193866118,,0.934083907,한정의견(감사범위제한)
주식회사대림오토,0.006020746,,7.289056423,0.17708988,-0.002273379,0.113553544,,0.106820798,0.007304264,,0.005004254,,0.675322326,,0.335302084,,0.003668618,0,,12.11075679,0.871830404,0.056241012,,0.058553819,0.198736368,,-0.051249556,한정의견(감사범위제한)
한일실업주식회사,0.023803932,,7.554925546,0.186334358,0.003816019,0.10335548,,0.086871526,0.015162277,,0.002815584,,0.710344301,,1,,0.002450799,0,,21.54473871,0.924923071,0.02948957,,0.007276473,0.688335166,,0.007885804,한정의견(감사범위제한)
(주)선영엠아이피,0.0134927,,5.48119554,0.141694258,-0.001870002,0.083849631,,0.024771048,0.031325039,,0.002768331,,0.810968583,,0.246756777,,0.007497383,0,,12.63420008,0.697310603,0.031222719,,0.022744749,0.576146625,,0.00858029,한정의견(감사범위제한)
(주)대일제약,0.088912762,,5.557778781,0.321809186,0.0029852,0.116510854,,0,1,,0.016004672,,0.644056382,,0.342669539,,0.000628259,0,,5.228633897,0.709266983,0.083990722,,0.110060341,0.121103328,,0.889939659,한정의견(감사범위제한)
(주)쿠보텍,0.016603646,,2.769053592,0.099370999,0.005763083,0.236324366,,0.005713705,0.009716667,,0.019210753,,0.313359109,,0.181595015,,0.171926624,0.928134992,,2.537140791,1.042315365,0.232295728,,0.047666253,0.674648586,,-0.037949586,한정의견(감사범위제한)
주식회사아리셀,0.020885543,,12.35524105,-5.744560221,-0.012130762,0.002700255,,0,1,,0.005315009,,0.855412074,,0.22952153,,0.002615916,0,,2.615879789,8.182486216,0.086018512,,0.014752053,1.400979802,,0.985247947,적정의견
주식회사이엘케이블,0.002060277,,10.0318114,0.087096158,0.010100956,0.249828008,,0,1,,0.016921811,,0.567564367,,0.069134458,,0.000555809,0,,19.53267094,1.265501521,0.117134245,,0.061397309,0.241089728,,0.938602691,한정의견(감사범위제한)
주식회사제이케이랩스,0.001558122,,5.166831305,0.012785673,0.018352013,0.411017329,,0.006667473,0.00285245,,0.007301687,,0.111292207,,0.197171468,,0.025362267,0,,8.203077217,1.277614466,0.255575409,,0.028287471,0.224687749,,-0.025435022,한정의견(감사범위제한)
(주)썬컴퍼니,0.069383193,,50.57175811,0.315838146,0.003153659,0.017767672,,0.005523338,0.073388174,,0.001011708,,0.802587187,,0.486837171,,0.000780659,0,,17.13478351,0.666077862,0.035877222,,0.043449769,0.245529568,,0.029938405,한정의견(감사범위제한)
와이제이코퍼레이션주식회사,0.112478751,,9.909396654,0.165795667,0.343151594,0.042439275,,0.011709428,0.046379952,,0.027956171,,0.356592543,,1.672974648,,0.195621463,0,,2.111725394,0.482443025,0.166130804,,0.007349807,0.217851232,,0.039030145,한정의견(감사범위제한)
(주)청보산업,0.09617924,,8.030631028,0.02228368,0.007796087,0.220013696,,0.094900523,0.044101648,,0.023337806,,0.488843783,,0,,0,0,,24.50496085,1.094619977,0.070494988,,0.025819354,0.677630741,,0.018282294,한정의견(감사범위제한)
주식회사헷세드,0.044703689,,50.19986156,0.583699449,0.010101606,0.013951451,,0.001987647,0.040885122,,0.029809638,,0.73561923,,0.375715194,,5.89E-05,0,,4.352329481,0.43001325,0.066989559,,0.015005107,0.888017626,,0.025880016,한정의견(감사범위제한)
(주)디엠씨,0.010131522,,26.87962025,0.6400503,-0.070885636,0.002033423,,0.021842619,0.007244762,,0.004733339,,0.933438967,,0,,0,0,,1.383809283,0.288233837,0.014217277,,0.027266414,0.313343392,,-0.020021652,적정의견
나이프코리아(주),0.091645527,,6.205140686,0.261579557,0.1504245,0.126529237,,0,1,,0.014240339,,0.645596059,,0.421374826,,0.01581826,0,,22.61513302,0.751975765,0.025635812,,0.007325385,0.771709315,,0.992674615,한정의견(감사범위제한)
(주)지아이엠텍,0.064475197,,18.47779359,0.221520337,0.00301467,0.078519605,,0.115384157,0.00617388,,0.006400145,,0.682134823,,0.899092616,,0.000357274,0,,50.75342146,0.998275446,0.022254107,,0.02065559,0.503615358,,-0.01448171,한정의견(감사범위제한)
미찌푸드주식회사,0.03365186,,11.62597184,0.141588226,-0.010405378,0.221245161,,0,1,,0,,0.599346021,,0.069518717,,1.73E-05,0,,15.57004109,0.902947813,0.141810685,,0.027132741,0.481735914,,0.972867259,한정의견(감사범위제한)
주식회사웰본,0.605491344,,9.647959037,0.142127387,0.002630109,0.258032185,,0,1,,0.048120122,,0.006810647,,0.283243489,,0.004324163,1,,23.36910087,0.880468237,0.091388201,,0,0,,1,적정의견
글로벌엔지니어링(주),0.314019841,,4.322792793,0.179947108,0.003913974,0.225051704,,0,1,,0.017295745,,0.368074183,,0.034632035,,0.000113832,0,,21.62999494,0.909627742,0.036883504,,0,0,,1,한정의견(감사범위제한)
주식회사케이아이씨(KIC),0.006166056,,3.64379264,-0.887814365,0.001909511,0.054706137,,0.218838271,0.030116632,,0.002376729,,0.691232403,,0,,0,0,,20.23200622,1.125078096,0.018599876,,0.020647349,1.456965549,,0.009469284,적정의견
(주)브랑제리홍종흔,0.00736693,,21.02516233,0.260240519,-0.002424544,0.017631567,,0,1,,0.007625583,,0.922203753,,0,,0,0,,27.99295659,0.870621249,0.009796525,,0.032670662,0.572964582,,0.967329338,한정의견(감사범위제한)
주식회사민현,0.017055192,,32.53882843,0.10472396,0,0.045808386,,0.01507285,0.122189439,,0.009497819,,0.733278649,,0,,0,0,,38.09839968,0.947462712,0.035026533,,0.066180352,0.359025215,,0.056009088,한정의견(감사범위제한)
농업회사법인주식회사더미트,0.114764724,,10.93306538,0.108455055,0.011023264,0.248612077,,0,1,,0.010242347,,0.463787402,,0.052647413,,0.000265993,0,,16.79273113,0.895825669,0.14430656,,0.048060619,0.251207193,,0.951939381,한정의견(감사범위제한)
삼신화성산업주식회사,0.319085615,,5.151251016,0.197020263,0.000135627,0.133237095,,0.264843428,0.037202652,,0.029908183,,0.074750483,,8.333333333,,2.59E-07,0,,2.821924006,0.693654638,0.195297706,,0,0,,0.037202652,한정의견(감사범위제한)
주식회사레어마켓,0.490789809,,57.75670908,0.607679375,0.161494947,0.023634562,,0.188896291,0.0022894,,0.242688638,,0.06703954,,0.279711177,,0.007540548,0,,3.473744789,0.484037133,0.154167644,,0,0,,0.0022894,적정의견
주식회사위드브이피,0.243163923,,17.09279564,0.762477706,0,0.150905239,,0,1,,0.269361078,,0.013953096,,0,,0,0,,1.342153299,0.289136017,0.456477674,,0.0750336,0.058161165,,0.9249664,적정의견
(주)에이치비글로벌,0.001882466,,15.4818036,0.165929924,0,0.060388295,,0.004369772,0.006057722,,0.001314368,,0.719937616,,0.296472412,,0.002174713,0,,4.70784059,0.830701024,0.165636158,,0.112551621,0.138199532,,-0.1064939,적정의견
주식회사메디칼파크,0.00892009,,4.791360499,0.478809757,0.001289496,0.067442705,,0,1,,0.01511227,,0.645099745,,0.10360597,,0.199109368,0.815052994,,2.789973425,0.588247971,0.060365672,,0.067960303,0.138509405,,0.932039697,한정의견(감사범위제한)
미존테크,0.009672925,,5.708457001,0.175891516,0,0.178862625,,0,1,,0.016446532,,0.517396963,,0,,0,0,,4.712176256,0.981939822,0.178566996,,0.018123024,0.601840836,,0.981876976,한정의견(감사범위제한)
주식회사인성플라텍,0.110301275,,14.36829383,0.391923993,-0.015872457,0.01773394,,0.029795155,0.02073932,,0.001210904,,0.821815612,,0.644631619,,0.004950243,0,,22.03785927,0.585809858,0.007030705,,0.280403571,0.043725234,,-0.259664252,적정의견
주식회사코니바이에린,0.560989909,,9.08554945,0.72505366,-0.003637851,0.14088058,,0,1,,0.579890863,,0.002266241,,0.264469482,,0.001499303,0,,1.351292579,0.278404686,0.260435918,,0,0,,1,한정의견(감사범위제한)
(주)다커,0.556332183,,12.72683583,0.391305378,-0.004457991,0.110478916,,0,1,,0.023290228,,0.151755941,,0.764848485,,3.57E-05,0,,19.15374965,0.687271654,0.044683327,,0,0.132120745,,1,적정의견
주식회사풍원정공,0.016560842,,6.996777773,0.056839563,0,0.249948234,,0,1,,0.00159821,,0.373647274,,0.255266854,,0.000156966,0,,5.159145713,1.048969718,0.319709788,,0.142083098,0.145265061,,0.857916902,적정의견
(주)유안사료,0.21048441,,5.983077305,0.102015762,0.016457916,0.28159393,,0.184866732,0.018491141,,0.01373005,,0.053901642,,0.244897541,,0.03900494,0,,8.342141445,0.955183188,0.181358974,,0.012728253,0.631902863,,0.005762888,적정의견
아이티알포징주식회사,0.000982254,,14.39651454,0.03509411,0,0.276576234,,0,1,,0.001786203,,0.696419835,,0.333333333,,0.006000907,0,,484.8847837,1.280974384,0.007923528,,0.0342816,0.187998337,,0.9657184,한정의견(감사범위제한)
(주)신진커넥터,0.017735381,,10.59211605,0.160459128,-0.003230192,0.110214676,,0.003617322,0.015709677,,0.0107544,,0.74037696,,0,,0,0,,21.24166945,0.996957096,0.046139763,,0.034295903,0.398827404,,-0.018586225,한정의견(감사범위제한)
주식회사올위메이크이즈,0.158216368,,10.69235878,0.576877811,0.009519281,0.18364986,,0.021322353,0.055559727,,0.581561173,,0.019156496,,0,,0.002157487,0,,1.655975532,0.51604212,0.501736862,,0.031624482,0.693947246,,0.023935245,적정의견
(주)유텍,0.332209055,,8.621025826,0.222842182,0,0.058345328,,0.015977484,0.053336967,,0.005801272,,0.229247404,,0.620791271,,0.014038424,1,,5.925084497,0.402340106,0.065975047,,0.028729659,0.180340261,,0.024607309,적정의견
(주)디에스판넬,0.025131613,,12.87027931,0.123437023,0.066099085,0.1637656,,0.028407789,0.036535556,,0.006721282,,0.34669863,,0,,0,0,,5.107765937,1.013681339,0.361711894,,0.022003204,0.594720848,,0.014532352,한정의견(감사범위제한)
주식회사우디스,0.045691752,,9.480908129,0.128796428,0.019035029,0.119255464,,0.047933622,0.027057068,,0.006131278,,0.573705731,,1.180345192,,0.000540203,0.153233761,,11.88350848,0.786853629,0.082890201,,1,0,,-0.972942932,한정의견(감사범위제한)
주식회사예스히팅테크닉스,0.014274247,,7.047471592,0.164533995,0,0.077359782,,0.01073736,0.066755,,0.057032445,,0.060001819,,0.737760695,,0.007179482,0,,6.259280272,0.835466005,0.072770097,,0.01336739,0.827239362,,0.05338761,적정의견
(주)삼원피씨비,0.250380449,,3.953777392,0.198427308,0.003727684,0.24727571,,0.005194043,0.049090909,,0.005358441,,0.358461111,,0,,0.000146555,1,,15.1639683,0.74200517,0.05168014,,0.29611,0.011804644,,-0.247019091,적정의견
(주)세정씨푸드,0.11897932,,9.752731932,0.096603599,0.00459321,0.252667706,,0,1,,0.006574093,,0.375216123,,0,,0,0,,12.70499857,0.931751341,0.17521842,,0.027857637,0.55212095,,0.972142363,한정의견(감사범위제한)
농업회사법인올레주식회사,0.012678072,,10.14059389,0.055466715,-0.00158716,0.190707811,,0.005127751,0.008785714,,0.000513051,,0.55670033,,0.312287771,,0.042757095,0,,11.86264414,1.189030087,0.153981171,,0.01541171,0.819108609,,-0.006625996,한정의견(감사범위제한)
삼양산업주식회사,0.079456872,,7.816506028,0.178167889,-0.006191395,0.089854787,,0.353654216,0.024978684,,0.013234001,,0.185596852,,0,,0,0,,7.306461874,0.695782487,0.079000505,,1,0,,-0.975021316,적정의견
(주)농업회사법인내일식품,0.225071807,,22.46994557,-0.159927172,0.017776562,0.094699868,,0,1,,0.039174792,,0.554285102,,0.258173619,,0.000414803,0,,30.86228843,1.283609451,0.079974953,,0.046875688,0.284796494,,0.953124312,적정의견
주)신명이앤지,0.010365972,,13.67878608,0.354804319,0.630546199,0.010384009,,0.147112552,0.027107413,,0.005212646,,0.810738839,,0,,0,0,,53.16575157,0.686425877,0.001723741,,0.077548337,0.152809045,,-0.050440924,한정의견(감사범위제한)
주식회사드림,0.095063579,,6.411951381,0.238030818,0.000264022,0.3942186,,0.081878752,0.023046926,,0.483196824,,0.061118753,,0.244381497,,0.03623964,0,,11.84656859,0.877260366,0.162581889,,0.066202088,0.279321946,,-0.043155163,한정의견(감사범위제한)
주식회사에코프로에이피,0.013244162,,3.406124819,0.249732014,0.000316385,0.030663733,,-0.009367524,-0.02067141,,0.00331654,,0.935800074,,0,,0,0,,48.65164642,0.750267986,0.001610662,,0.0070635,0.321851962,,-0.02773491,적정의견
(주)웅지하이텍,0.032748341,,12.76382924,0.041534734,0.004880776,0.4792117,,0.082439405,0.125802546,,0.014824109,,0.223042933,,0.334381011,,0.015117354,1,,203.7261876,1.061896237,0.028776496,,0.035108361,0.120297699,,0.090694185,한정의견(감사범위제한)
사랑과선행,0.053951897,,3.695460791,0.418923852,0.005184582,0.204367073,,0.000483575,0.020272727,,0.014549653,,0.514264025,,0.073674215,,0.09259173,1,,21.1878725,0.726595263,0.020712152,,0.046418406,0.308839944,,-0.026145679,한정의견(감사범위제한)
주식회사와이엠,0.003524583,,2.685432449,-0.978464981,3.071986395,0.096269561,,0.000253925,0.022574257,,0.002151644,,0.720285965,,0.052838673,,0.000178904,0,,5.605737639,0.425436442,0.091242846,,0.020822155,0.647907203,,0.001752103,한정의견(감사범위제한)
(주)영진레미콘,0.023682751,,6.572938223,0.329581397,0.02141583,0.264339453,,0.007437884,0.543096196,,0.008573066,,0.389525791,,0.292682927,,0.001394263,0,,17.12260584,0.679339718,0.068029571,,1,0,,-0.456903804,적정의견
(주)세인홈시스,0.022849671,,13.22452291,0.691137091,0,0.135370384,,0.035391009,0.052084218,,0.017737855,,0.449482466,,0.14419635,,0.01920585,0,,1.881301452,0.425339773,0.293907787,,0.022594226,0.570053868,,0.029489992,한정의견(감사범위제한)
(주)휴비딕,0.463512081,,14.29574876,0.502442116,-0.005073404,0.061968193,,0.146768278,0.016716001,,0.037204706,,0.095991546,,0.20934871,,0.000943869,0,,2.590299014,0.497557911,0.1701647,,0.302551056,0.008376774,,-0.285835055,적정의견
(주)디에스시스템,0.049359528,,5.160731323,0.061406556,0.020856293,0.357401546,,0,1,,0.01506056,,0.472022672,,0.195591477,,0.000523099,0,,16.75794625,0.992653304,0.103305727,,0.030567395,0.371536686,,0.969432605,한정의견(감사범위제한)
주식회사아폴로,0.003073093,,0,0,0,0,,0,1,,0,,0,,0,,0,0,,0,0,0,,1,0,,0,적정의견
(주)플루토솔루션,0.682377981,,16.32446112,0.481291261,0.199831849,0.038144143,,0,1,,0.690656878,,0.012028542,,0.334236056,,0.005011366,0,,3.093407048,0.518708739,0.104412672,,0.036372132,0.006166905,,0.963627868,적정의견
주식회사해븐,0.06856814,,7.999712963,0.130075317,0.00500854,0.078702718,,0.001973229,0.167543493,,0.002093795,,0.601356511,,0.519429258,,0.017035393,1,,13.67284804,0.828801424,0.040057773,,0.0177557,1.070604363,,0.149787793,한정의견(감사범위제한)
주식회사센서뷰,0.407916948,,3.375409464,-0.081540934,0.017468265,0.040071717,,0.002353973,0.5927625,,0.060502251,,0.38350392,,0.11263814,,0.041261827,0.402907472,,2.05189971,1.081540716,0.071293701,,0.080336062,0.559326454,,0.512426438,적정의견
주식회사신우인쇄,0.004291845,,3.849958516,0.166266502,0,0.100402972,,0.019081085,7.71E-05,,0.005135176,,0.853066909,,0,,0,0,,128.2339044,1.002144487,0.0025132,,0.13621504,0.151245346,,-0.13613792,적정의견
주식회사삼기프리시젼,0.040601629,,13.13639549,0.109313336,0,0.049243861,,0,1,,0,,0.778394801,,0,,0,0,,32.75516488,0.890686664,0.017590309,,0.132370781,0.167556554,,0.867629219,적정의견
오픈엣지테크놀로지주식회사,0.161346062,,32.03981292,1,0,0.004483893,,0.581758884,0.005803095,,0.147367132,,0.053835884,,0.000622477,,0.081264541,0,,0,0,0,,0.008192137,0.293752361,,-0.002389041,적정의견
에스케이에코프라임주식회사,0.159898214,,12.65557959,0.149075357,0.001053784,0.085676802,,0,1,,0.003556852,,0.074494101,,0.276987501,,0.431089078,0,,3.985007668,1.205748461,0.231529976,,7.875112,0.002784801,,-6.875112,적정의견
에임트주식회사,0.207925763,,3.049155258,0.037789984,0.001504162,0.183369143,,0,1,,0.006070194,,0.435558722,,0.184484218,,0.000686037,0,,4.453333388,0.87815838,0.120806543,,0.010125369,0.688247791,,0.989874631,적정의견
(주)에프엠에스코리아,0.058066854,,8.056299414,0.123409436,0.01661477,0.181946283,,0,1,,0.002240802,,0.487515727,,0.221555033,,0.042527529,0.330240947,,20.81490316,0.784662284,0.061730697,,0.022443795,0.731562409,,0.977556205,한정의견(감사범위제한)
드래곤모터스주식회사,0.085423295,,21.04189115,0.226080887,0,0.044845549,,0,1,,0.005443225,,0.439048937,,0.274552315,,0.035567912,1,,6.352447776,0.920135336,0.11496312,,0.040382772,0.481326897,,0.959617228,적정의견
주식회사디더블유바이오,0.032136762,,11.54659997,0.28351201,0,0.084164763,,0.001455647,0.161773333,,0.002153848,,0.571008763,,0.016949153,,0.000538201,0,,2.464754619,1.390720365,0.28250078,,0.057000927,0.456411587,,0.104772407,적정의견
(주)한국바로코,0.011778173,,3.501817489,0.223656187,0.121867289,0.39167651,,0.020076468,0.017271875,,0.006145248,,0.387934696,,0,,0,0,,17.76600776,0.835359915,0.059935659,,0.037999091,0.069012857,,-0.020727216,한정의견(감사범위제한)
(주)메이블,0.086555357,,11.47020014,0.565606727,0.002606233,0.049284676,,0.00907297,0.003019048,,0.051290037,,0.671464511,,0.300907766,,0.000385515,0,,1.507247903,0.506982723,0.16292259,,0.04515172,0.275083814,,-0.042132672,한정의견(감사범위제한)
주식회사위즈테크,0.06721308,,10.08192645,0.132127765,0.010100867,0.680836046,,0.216162749,0.005715059,,0.364948786,,0.018684448,,0,,0,0,,1,1.160478137,0,,0,0,,0.005715059,적정의견
(주)아스텍,0.122193433,,24.88489631,0.06302369,0.003883718,0.016926638,,0.011240201,0.233142371,,0.00547537,,0.800703176,,0.586255581,,0.003915462,0,,28.87262821,0.992423495,0.01366938,,0.045427373,0.383884707,,0.187714998,한정의견(감사범위제한)
농업회사법인동방제유주식회사,0.099008818,,7.218170069,0.111913244,-0.001024527,0.247467803,,0.033317563,0.004613054,,0.023377343,,0.300728723,,0,,0,0,,6.362071739,0.967806351,0.249346123,,0.014118313,1.084414123,,-0.009505259,적정의견
주광하이테크주식회사,0.05016893,,4.498682951,1,0,0.004910186,,0,1,,0.023827394,,0.944462432,,0,,0,0,,0,0,0,,0.025652845,0.561922558,,0.974347155,적정의견
(주)다산하이젠,0.039787426,,6.71112564,0.14944465,0.003914917,0.086338726,,0,1,,0.025544025,,0.345506307,,0,,0,0,,2.799659448,0.852404724,0.176034738,,0.018485547,0.967618383,,0.981514453,적정의견
비전넥스트주식회사,0.800934974,,0.909091059,0.230377894,0,0.051939997,,0,1,,0.054775732,,0.02535421,,0.013713158,,0.011065009,0,,1,0.769622106,0,,0.019218645,0.00869526,,0.980781355,적정의견
(주)비엔,0.19273865,,238.84101,0.532858281,-0.002229975,0.004714424,,0.197042761,0.016655273,,0.010491366,,0.523340682,,0.193021264,,0.000475258,0,,23.35310157,0.475496399,0.022523801,,0.1209425,0.040695675,,-0.104287227,적정의견
(주)신성일렉스,0.180899383,,6.815248393,0.232893808,0.026798916,0.031136028,,0.500208183,0.007663006,,0.026001394,,0.195438278,,0.325287114,,0.005439715,1,,18.77046524,0.219909461,0.008672121,,0,0,,0.007663006,한정의견(감사범위제한)
(주)제닉스크리에이티브,0.054835201,,17.81651655,0.302759064,0.001402614,0.086405673,,0,1,,0.043488956,,0.169725914,,0.303822938,,0.000275038,0,,1.970789227,0.681537262,0.544637732,,0.022259324,0.131955679,,0.977740676,적정의견
주식회사장원지이티,0.104607528,,10.05400712,1,0.513023062,0.029318361,,0.005146619,0.107825,,0.039744722,,0.775165468,,0.090944762,,0.059023062,0,,0,0,0,,1.917605988,0.008538242,,-1.809780988,적정의견
주식회사케이디엠씨,0.011622568,,7.422766985,0.185171139,-0.000452274,0.059799883,,0.008210378,0.049732026,,0.006791362,,0.753014188,,0.272140917,,0.037764034,0,,2.989671904,0.871092998,0.120978733,,0.025674244,0.459735316,,0.024057782,적정의견
(주)아이오베드,0.044474152,,7.063200408,0.219174591,-0.007085422,0.164818036,,0,1,,0.015224964,,0.63275417,,0.214594552,,0.02619892,0,,10.29615248,0.780825409,0.088284657,,0.028972717,0.530963231,,0.971027283,적정의견
(주)신한씨엠,0.233388436,,10.18347265,0.249107106,0.073943343,0.125057244,,0.152456228,0.005764176,,0.021318188,,0.404355115,,0.295968235,,0.000210641,0,,46.02153161,0.686592842,0.020778858,,0.011966674,0.002424748,,-0.006202497,적정의견
(주)화이바이오메드,0.034802811,,5.087439637,0.912193372,0,0.014914458,,0.534184597,0.011881926,,0.016489566,,0.383078063,,0.188894602,,0.002342541,0,,1,0.071764773,0,,1,0,,-0.988118074,적정의견
주식회사인엘씨테크놀러지,0.135202336,,5.03726813,0.118587129,0,0.027567557,,0.202366226,0.006626892,,0.122745871,,0.109154968,,0.230181561,,0.200863732,0.678801594,,0.419898519,0.268616258,0.291493173,,0.015151525,0.337661414,,-0.008524632,적정의견
주식회사엠아이티,0.014531081,,7.320721081,0.062536444,0.238627881,0.152399386,,0.001171591,1.987605107,,0.015227598,,0.59668538,,0,,0,0,,13.17946624,1.201538794,0.079358536,,0.067676282,0.229836236,,1.919928825,한정의견(감사범위제한)
주식회사산우,0.325925637,,42.02500891,0.063389437,0,0.149467592,,0,1,,0.07116649,,0.36566891,,0,,0,0,,37.01574797,0.898276409,0.158937861,,0.041828864,0.508259975,,0.958171136,적정의견
한국마이크로닉(주),0.149680163,,7.345998757,0.317061313,0.133008508,0.111734771,,0.409377291,0.020517473,,0.020301136,,0.170112162,,0.303945446,,0.000511604,0,,230.3425948,0.581129538,0.002433585,,0.030654927,0.151402454,,-0.010137454,한정의견(감사범위제한)
주식회사어큐진,0.158897809,,6.955348797,0.644372228,0.254099392,0.048726509,,0.200299873,0.012509,,0.00597256,,0.529108339,,0.215040697,,0.003824165,0,,7.636647689,0.167565321,0.015782548,,1,0,,-0.987491,한정의견(감사범위제한)
동아하이텍주식회사,0.913128614,,25.83900562,0.135081054,0,0.013211191,,0.014326561,0.02100471,,0.097130036,,0.009269526,,0,,0,0,,9.381987201,1.05074726,0.031470116,,1,0,,-0.97899529,한정의견(감사범위제한)
(주)아이피아이테크,0.129261493,,2.805785878,-0.001110501,-0.004751492,0.032392734,,0,1,,0.003623161,,0.760925005,,0.273428067,,0.006026146,0,,2.135453231,1.058413196,0.042608259,,0.030865175,0.29621104,,0.969134825,적정의견
(주)스탁코리아,0.027362845,,436.170297,-0.392053245,-6.776237624,0.000239742,,0,1,,0.102829992,,0.451721939,,0.286195286,,0.000281993,0,,0.352305447,0.956803395,0.413177158,,0.08639875,0.379788961,,0.91360125,한정의견(감사범위제한)
삼정크린마스터(주),0.166398077,,9.041234376,0.295811721,0,0.100849667,,0,1,,0.014577236,,0.632777358,,0.542520534,,0.000636576,0,,11.32953237,0.699956139,0.05667337,,1,0,,0,한정의견(감사범위제한)
주식회사에이티이,0.13476571,,12.80307284,0.437280821,0,0.045559664,,0.051739131,0.006766968,,0.011128104,,0.643535327,,0,,0,0,,18.87732988,0.540167813,0.01738785,,0.014213939,0.2039877,,-0.007446971,한정의견(감사범위제한)
(주)아크,0.038600141,,3.239949523,0.080185235,-0.003450213,0.149938762,,0.162437212,0.02359652,,0.0143728,,0.400119362,,0.061677707,,0.01262193,0,,3.16161886,0.839364036,0.141332821,,0.049428485,0.108591027,,-0.025831965,적정의견
한다헬스케어주식회사,0.003757594,,17.97058182,-0.109911161,0.349298982,0.037868639,,0.051004799,6.73E-05,,0.004582398,,0.834717646,,0,,0,0,,19.40822725,0.583917352,0.03891743,,0.09757719,0.377624262,,-0.097509873,한정의견(감사범위제한)
쓰리에스텍(주),0.371101115,,10.20305198,0.060334787,0.012699564,0.415597703,,0,1,,0.432040036,,0.014305861,,0,,0,0,,1,0.962040487,0,,0.016161616,0.015577641,,0.983838384,적정의견
주식회사크린자원산업,0.132734031,,35.3017801,0.082290865,0,0.03939752,,0.012556935,0.02187313,,0.052580185,,0.726263728,,0,,0,0,,434.4201202,0.962988895,0.00293806,,0.02967877,1.328404189,,-0.00780564,한정의견(감사범위제한)
주식회사세진기업,0.042492411,,0,-0.100822831,1,0,,0.754113067,0.020594015,,0.353677432,,0.103434173,,0,,0,0,,1,0.43872712,0,,0.006687059,0.884586445,,0.013906956,적정의견
주식회사정훈,0.272507418,,19.35474063,0.04125495,0,0.33007748,,0.207307596,0.006545677,,0.059099048,,0.075051998,,0.210593328,,0.00244329,0,,1,0.948924111,0,,1,0,,-0.993454323,적정의견
(주)크린웰,0.85178159,,9.814518591,0.250583599,0.010101098,0.033920062,,6.87E-05,114.7974076,,0.068630896,,0.026560066,,0,,0,0,,4.696709235,0.162467564,0.053119637,,0,4.88E-06,,114.7974076,한정의견(감사범위제한)
주식회사글로벌이앤피,0.15946494,,5.22473154,0.869718478,0.020230357,0.116097271,,0.131862517,0.015702261,,0.010352816,,0.381782653,,0.185435132,,0.029656386,0,,5.065052988,0.135059071,0.015602163,,0.560953855,0.002317797,,-0.545251595,한정의견(감사범위제한)
(주)바이오스퀘어,0.25611876,,0,0,0,0,,0.006234885,0.248954545,,0.014969126,,0.693619474,,0.273741883,,0.007448609,0,,0,0,0.018489739,,0.976566427,0.011839951,,-0.727611882,적정의견
주식회사부원,0.028602185,,5.77736148,0.116774338,0.005240773,0.240646193,,0.019131637,0.002305268,,0.011445987,,0.438232505,,0,,0,0,,12.81395671,0.896750662,0.095829002,,0.016481212,0.90037637,,-0.014175944,적정의견
브이디엠메탈즈코리아주식회사,0.195102842,,8.890298054,0.159485287,0,0.167863724,,0.000615002,0.157571623,,0.207889256,,0.034480699,,0,,0,0,,2.228507966,1.270717383,0.562865079,,0.172868862,0.0007057,,-0.015297239,적정의견
주식회사피에스디이,0.205633647,,8.957817141,0.208750552,-0.001677201,0.210525877,,0.06376853,0.028352316,,0.029087797,,0.170607823,,0.358005293,,0.037711042,0.258949572,,6.012066016,0.848374333,0.248197474,,0.014945258,0.368421095,,0.013407058,한정의견(감사범위제한)
(주)대진아이엔티,0.118585832,,5.170765784,0.118958126,0.015901633,0.079375543,,7.22E-05,18.14533333,,0.005939166,,0.620573448,,0,,0,0,,53.72920483,0.893074367,0.006730196,,0.011394559,0.502138135,,18.13393877,한정의견(감사범위제한)
